Seq	JH1T	JH1O	JH1S	JH3T	JH3O	JH3S	JH4T	JH4O	JH4S	JH5T	JH5O	JH5S	JH6T	JH6O	JH6S	JH7T	JH7O	JH7S
Seq19012	0	0	176	0	0	361	0	0	0	0	0	0	0	0	0	0	1	23
Seq19013	0	0	20	0	0	121	0	0	0	0	0	0	0	0	0	0	0	2
Seq19014	0	0	13	0	0	469	0	0	0	0	0	0	0	0	0	0	35	61
Seq19015	0	0	1041	0	2	3585	0	0	3	0	0	4	0	1	4	4	1514	11817
Seq19016	0	0	1	0	0	35	1	0	6	0	0	0	0	36	0	2	19	342
Seq19017	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	29
Seq19018	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Seq19019	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	13
Seq19020	0	0	19	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0
Seq19021	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	3	7
Seq19022	0	0	1	0	0	6	0	0	2	0	0	2	0	20	2	1	5	54
Seq19023	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19024	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	2
Seq19025	0	0	671	0	0	1028	0	1	1	0	1	2	0	28	45	0	5	80
Seq19026	0	0	28	0	0	5	0	0	0	0	0	0	0	3	2	0	0	0
Seq19027	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19028	0	0	3	0	0	2	0	0	2	0	11	2	0	202	219	0	0	0
Seq19029	0	0	940	0	0	1442	0	0	0	0	0	0	0	0	0	0	4	35
Seq19030	0	0	6479	0	0	2940	0	0	3	0	1	0	0	0	0	0	4	28
Seq19031	0	0	43	0	0	538	0	0	2	0	1	0	0	16	15	0	0	54
Seq19032	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	16
Seq19033	0	0	37	0	0	47	0	0	8	0	0	3	0	0	3	0	6	44
Seq19034	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	13
Seq19035	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq19036	0	0	49	0	0	29	0	0	2	0	0	1	0	5	8	0	2	35
Seq19037	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	15
Seq19038	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Seq19039	0	0	0	0	0	1	0	0	3	0	0	1	0	1	5	0	0	0
Seq19040	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	2
Seq19041	0	0	5	0	0	5	0	0	7	0	0	11	0	1	12	0	1	4
Seq19042	0	0	1520	0	4	190	0	0	149	1	1	64	0	6	178	1	12	166
Seq19043	0	0	1	0	0	30	0	0	0	0	0	0	0	8	2	0	0	3
Seq19044	0	0	9	0	0	8	0	0	1	0	0	0	0	0	6	0	9	32
Seq19045	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19046	1	31	615	0	32	206	0	5	485	1	52	120	0	108	2962	1	216	500
Seq19047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0
Seq19048	0	0	4	0	0	0	0	0	1	0	0	0	0	0	9	0	0	4
Seq19049	0	0	2	0	1	3	0	0	0	0	0	0	0	0	11	0	0	1
Seq19050	0	0	5	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Seq19051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19052	0	0	2	0	2	4	0	0	9	0	5	7	0	0	29	0	2	38
Seq19053	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19054	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19055	0	0	2	0	0	0	0	0	0	0	1	0	0	0	2	0	2	7
Seq19056	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19057	0	0	2	0	1	0	0	0	0	0	0	2	0	0	4	0	14	3
Seq19058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19059	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19060	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19061	0	0	1	0	0	2	0	0	1	0	0	1	0	0	6	0	2	4
Seq19062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
Seq19064	0	0	23	0	0	12	0	0	4	0	0	2	0	0	1	0	0	16
Seq19065	0	0	24	0	1	6	0	0	10	0	2	8	0	0	11	0	5	14
Seq19066	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	12
Seq19067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Seq19069	0	0	0	0	0	3	0	0	0	0	1	2	0	0	6	0	4	10
Seq19070	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
Seq19071	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq19072	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
Seq19073	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
Seq19074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Seq19076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19078	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq19080	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq19081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq19082	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19083	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
Seq19084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Seq19086	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq19087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq19088	0	0	0	0	0	3	0	0	34	0	0	3	0	1	0	0	0	0
Seq19089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Seq19090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19095	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3
Seq19096	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Seq19097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Seq19098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19099	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	12
Seq19100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19101	0	0	0	0	0	0	0	0	1	0	1	3	0	0	2	0	0	7
Seq19102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19103	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19104	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Seq19105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
Seq19107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19109	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19110	0	0	1	0	0	2	0	0	2	0	0	0	0	1	24	0	0	7
Seq19111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19112	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19113	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
Seq19115	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq19116	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
Seq19117	0	0	6	0	0	3	0	0	2	0	0	1	0	0	6	0	0	1
Seq19118	0	0	2	0	0	1	0	0	1	0	0	0	0	1	8	0	1	3
Seq19119	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19120	0	0	25	0	1	2	0	0	5	0	3	3	0	0	13	0	17	28
Seq19121	0	0	10	0	0	0	0	0	6	0	0	2	0	0	7	0	2	6
Seq19122	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19123	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq19124	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Seq19125	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
Seq19126	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
Seq19127	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq19128	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19129	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq19132	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Seq19133	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19134	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2
Seq19135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19137	0	0	0	0	0	6	0	0	2	0	2	0	0	3	2	0	1	0
Seq19138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
Seq19140	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Seq19141	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19142	0	0	492	0	0	1	0	0	40	0	0	3	0	0	1	0	0	18
Seq19143	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4
Seq19144	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq19145	0	0	13	0	0	12	0	0	4	0	0	2	0	0	2	0	0	7
Seq19146	0	0	20	0	3	1	0	2	11	0	16	1	0	1	2	0	21	24
Seq19147	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
Seq19148	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
Seq19149	0	0	0	0	0	8	0	0	1	0	0	0	0	0	1	0	0	9
Seq19150	0	0	0	0	0	0	0	0	10	0	1	0	0	1	0	0	5	3
Seq19151	0	0	8	0	3	12	0	0	12	0	1	9	0	0	7	0	0	4
Seq19152	0	0	2	0	0	4	0	0	0	0	0	0	0	0	3	0	0	3
Seq19153	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Seq19154	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Seq19155	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq19156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19157	0	0	2	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0
Seq19158	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq19159	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Seq19160	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq19161	0	0	1	0	0	1	0	0	0	0	0	0	0	0	8	0	0	1
Seq19162	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq19163	0	0	0	0	0	2	0	1	3	0	0	0	0	0	0	0	0	14
Seq19164	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq19165	0	0	6	0	4	0	0	0	0	1	0	0	0	1	3	0	0	14
Seq19166	0	0	5	0	0	0	0	0	0	0	0	3	0	0	1	0	0	6
Seq19167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19168	0	0	1	0	0	0	0	0	1	0	0	0	0	0	3	0	4	10
Seq19169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq19170	0	0	53	0	2	20	0	1	4	0	19	14	0	6	37	0	78	154
Seq19171	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq19172	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Seq19173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19174	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19175	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19176	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq19177	0	0	0	0	0	5	0	0	1	0	1	5	0	0	5	0	1	0
Seq19178	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq19179	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Seq19180	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2
Seq19181	0	0	4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
Seq19182	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Seq19183	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Seq19185	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19186	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Seq19187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Seq19188	0	0	4	0	0	3	0	0	3	0	0	0	0	3	2	0	0	4
Seq19189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq19190	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0
Seq19191	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19193	0	0	3	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
Seq19194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19196	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19197	0	0	0	0	0	1	0	0	20	0	0	0	0	0	4	0	0	0
Seq19198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Seq19199	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
Seq19200	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Seq19201	0	0	0	0	0	0	0	0	11	0	0	2	0	0	1	0	0	3
Seq19202	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Seq19203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19204	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19206	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Seq19207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19208	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
Seq19209	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Seq19210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Seq19211	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19212	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Seq19213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Seq19215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq19216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
Seq19217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Seq19218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Seq19219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq19220	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Seq19221	2	0	1	0	0	2	0	0	3	1	1	0	0	4	13	0	3	34
Seq19222	0	4	262	0	8	129	0	0	114	1	25	22	0	3	95	0	12	52
Seq19223	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1
Seq19224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19225	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19226	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19227	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19229	0	0	9	0	0	1	0	0	9	0	1	1	0	0	7	3	12	21
Seq19230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Seq19231	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19232	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19233	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Seq19234	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19235	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	2
Seq19236	0	0	14	0	10	6	0	0	3	0	2	0	0	2	28	2	1	25
Seq19237	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19238	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Seq19239	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19240	0	1	626	0	7	315	1	1	348	0	8	108	2	16	386	1	10	971
Seq19241	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq19242	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Seq19243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19244	0	0	10	0	0	13	0	0	1	0	1	0	0	0	0	0	0	1
Seq19245	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Seq19247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19248	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1
Seq19249	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq19250	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19251	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19252	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19253	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19254	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Seq19255	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
Seq19256	0	0	12	0	0	14	0	0	4	0	2	3	0	0	6	0	0	7
Seq19257	0	0	1	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0
Seq19258	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19259	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19260	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19261	0	0	0	0	0	4	0	0	3	0	0	0	0	0	9	0	0	2
Seq19262	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1
Seq19263	0	0	6	0	0	30	0	0	0	0	0	0	0	0	1	0	0	3
Seq19264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq19265	0	0	3	0	0	3	0	2	4	0	0	0	0	0	1	0	0	6
Seq19266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19267	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Seq19268	0	0	7	0	0	12	0	0	0	0	0	0	0	0	0	0	0	6
Seq19269	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
Seq19270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19271	0	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0
Seq19272	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
Seq19273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Seq19275	0	0	1	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0
Seq19276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Seq19277	0	0	0	0	0	1	0	0	1	0	1	1	0	0	3	0	0	0
Seq19278	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1
Seq19279	0	0	1	0	0	0	0	0	3	0	0	1	0	1	9	0	2	4
Seq19280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19282	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq19283	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19284	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19285	0	0	12	0	0	22	0	0	0	0	0	1	0	1	2	0	0	0
Seq19286	0	0	70	0	0	6	0	0	0	0	0	3	0	0	8	0	0	0
Seq19287	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
Seq19288	0	0	3	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
Seq19289	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Seq19290	0	2	68	0	2	24	0	0	0	0	2	4	0	0	12	0	0	0
Seq19291	0	1	11	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
Seq19292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19293	0	0	18	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0
Seq19294	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	3
Seq19295	0	0	8	0	0	6	0	0	4	0	1	0	0	1	1	0	0	6
Seq19296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Seq19298	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Seq19299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19300	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1
Seq19301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19303	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Seq19304	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19305	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19306	0	0	2	0	0	3	0	0	2	0	1	0	0	0	0	0	28	9
Seq19307	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
Seq19308	0	0	5	0	0	0	0	0	0	0	1	0	0	3	2	0	30	8
Seq19309	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Seq19310	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
Seq19311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19312	0	0	2	0	0	0	0	0	1	0	0	0	0	0	3	0	0	2
Seq19313	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
Seq19314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Seq19316	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
Seq19317	0	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	4
Seq19318	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0
Seq19319	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Seq19320	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Seq19321	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Seq19322	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
Seq19323	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Seq19324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19325	0	0	17	0	1	2	0	0	5	0	2	4	0	2	6	0	1	5
Seq19326	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Seq19327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19329	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Seq19330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Seq19331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19332	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
Seq19333	0	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	0	5
Seq19334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Seq19335	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Seq19336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7
Seq19337	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8
Seq19338	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	19
Seq19339	0	0	82	0	0	2	0	0	18	0	0	0	0	0	0	0	0	3
Seq19340	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Seq19341	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0
